cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,10/23/22,NY-6,Grace Meng,Tom Zmich,2,CANTOR (analysis of comparable disticts),32.19226,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-6,Grace Meng,Tom Zmich,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-5,Gregory Meeks,Paul King,4,Expert ratings adjusted for national environment,61.44382,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-5,Gregory Meeks,Paul King,3,Fundamentals (non-polling factors),64.53097,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-5,Gregory Meeks,Paul King,2,CANTOR (analysis of comparable disticts),53.25188,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-5,Gregory Meeks,Paul King,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,4,Expert ratings adjusted for national environment,10.33063,0,0,.9236926,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,3,Fundamentals (non-polling factors),8.314789,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,2,CANTOR (analysis of comparable disticts),3.167574,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,1,Polls adjusted for house effects & other factors,-7.146812,.4129475,.4129475,.4129475,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-3,Robert P. Zimmerman,George A.D. Santos,4,Expert ratings adjusted for national environment,7.45341,0,0,1.130101,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-3,Robert P. Zimmerman,George A.D. Santos,3,Fundamentals (non-polling factors),2.56542,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-3,Robert P. Zimmerman,George A.D. Santos,2,CANTOR (analysis of comparable disticts),.1281951,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-3,Robert P. Zimmerman,George A.D. Santos,1,Polls adjusted for house effects & other factors,.5601044,.8267917,.8267917,.8267917,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-26,Brian Higgins,Steven L. Sams II,4,Expert ratings adjusted for national environment,24.19971,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-26,Brian Higgins,Steven L. Sams II,3,Fundamentals (non-polling factors),25.7717,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-26,Brian Higgins,Steven L. Sams II,2,CANTOR (analysis of comparable disticts),22.23999,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-26,Brian Higgins,Steven L. Sams II,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,4,Expert ratings adjusted for national environment,22.61629,0,0,1.242881,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,3,Fundamentals (non-polling factors),13.11636,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,2,CANTOR (analysis of comparable disticts),10.93429,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,1,Polls adjusted for house effects & other factors,5.375484,1.052912,1.052912,1.052912,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-24,Steven Holden,Claudia Tenney,4,Expert ratings adjusted for national environment,-26.01737,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-24,Steven Holden,Claudia Tenney,3,Fundamentals (non-polling factors),-9.80342,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-24,Steven Holden,Claudia Tenney,2,CANTOR (analysis of comparable disticts),-23.42006,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-24,Steven Holden,Claudia Tenney,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-23,Max H. Della Pia,Nick Langworthy,4,Expert ratings adjusted for national environment,-27.09921,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-23,Max H. Della Pia,Nick Langworthy,3,Fundamentals (non-polling factors),-25.35623,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-23,Max H. Della Pia,Nick Langworthy,2,CANTOR (analysis of comparable disticts),-15.66451,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-23,Max H. Della Pia,Nick Langworthy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-22,Francis Conole,Brandon M. Williams,4,Expert ratings adjusted for national environment,-8.859727,0,0,1.837948,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-22,Francis Conole,Brandon M. Williams,3,Fundamentals (non-polling factors),5.072951,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-22,Francis Conole,Brandon M. Williams,2,CANTOR (analysis of comparable disticts),.3661534,0,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-22,Francis Conole,Brandon M. Williams,1,Polls adjusted for house effects & other factors,-5.008881,2.246008,2.246008,2.246008,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-2,Jackie Gordon,Andrew R. Garbarino,4,Expert ratings adjusted for national environment,-17.87853,0,0,1.097595,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-2,Jackie Gordon,Andrew R. Garbarino,3,Fundamentals (non-polling factors),-16.45144,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-2,Jackie Gordon,Andrew R. Garbarino,2,CANTOR (analysis of comparable disticts),-9.589799,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-2,Jackie Gordon,Andrew R. Garbarino,1,Polls adjusted for house effects & other factors,-5.286583,.7616174,.7616174,.7616174,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-21,Matt Castelli,Elise M. Stefanik,4,Expert ratings adjusted for national environment,-24.8289,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-21,Matt Castelli,Elise M. Stefanik,3,Fundamentals (non-polling factors),-20.78078,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-21,Matt Castelli,Elise M. Stefanik,2,CANTOR (analysis of comparable disticts),-19.23769,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-21,Matt Castelli,Elise M. Stefanik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,4,Expert ratings adjusted for national environment,21.44093,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,3,Fundamentals (non-polling factors),12.76629,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,2,CANTOR (analysis of comparable disticts),19.05895,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-19,Josh Riley,Marcus Molinaro,4,Expert ratings adjusted for national environment,4.360698,0,0,1.965474,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-19,Josh Riley,Marcus Molinaro,3,Fundamentals (non-polling factors),-8.009041,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-19,Josh Riley,Marcus Molinaro,2,CANTOR (analysis of comparable disticts),-.6061695,0,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-19,Josh Riley,Marcus Molinaro,1,Polls adjusted for house effects & other factors,2.032978,2.501694,2.501694,2.501694,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-18,Pat Ryan,Colin J. Schmitt,4,Expert ratings adjusted for national environment,9.166736,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-18,Pat Ryan,Colin J. Schmitt,3,Fundamentals (non-polling factors),-1.465666,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-18,Pat Ryan,Colin J. Schmitt,2,CANTOR (analysis of comparable disticts),10.01166,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-18,Pat Ryan,Colin J. Schmitt,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,4,Expert ratings adjusted for national environment,10.34661,0,0,1.06372,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,3,Fundamentals (non-polling factors),7.990074,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,2,CANTOR (analysis of comparable disticts),7.035829,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,1,Polls adjusted for house effects & other factors,-2.462387,.6936981,.6936981,.6936981,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-16,Jamaal Bowman,Miriam L. Flisser,4,Expert ratings adjusted for national environment,41.51638,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-16,Jamaal Bowman,Miriam L. Flisser,3,Fundamentals (non-polling factors),44.00065,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-16,Jamaal Bowman,Miriam L. Flisser,2,CANTOR (analysis of comparable disticts),38.28762,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-16,Jamaal Bowman,Miriam L. Flisser,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,4,Expert ratings adjusted for national environment,68.4016,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,3,Fundamentals (non-polling factors),71.63459,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,2,CANTOR (analysis of comparable disticts),58.99808,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,4,Expert ratings adjusted for national environment,49.4344,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,3,Fundamentals (non-polling factors),51.47163,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,2,CANTOR (analysis of comparable disticts),49.96027,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-13,Adriano Espaillat,(unopposed),4,Expert ratings adjusted for national environment,16.24355,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-13,Adriano Espaillat,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-13,Adriano Espaillat,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-13,Adriano Espaillat,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-12,Jerrold L. Nadler,Michael Zumbluskas,4,Expert ratings adjusted for national environment,57.20172,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-12,Jerrold L. Nadler,Michael Zumbluskas,3,Fundamentals (non-polling factors),59.30953,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-12,Jerrold L. Nadler,Michael Zumbluskas,2,CANTOR (analysis of comparable disticts),57.14574,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-12,Jerrold L. Nadler,Michael Zumbluskas,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-1,Bridget Fleming,Nicholas J. LaLota,4,Expert ratings adjusted for national environment,-13.30235,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-1,Bridget Fleming,Nicholas J. LaLota,3,Fundamentals (non-polling factors),-.3984869,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-1,Bridget Fleming,Nicholas J. LaLota,2,CANTOR (analysis of comparable disticts),-7.286465,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-1,Bridget Fleming,Nicholas J. LaLota,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-11,Max N. Rose,Nicole Malliotakis,4,Expert ratings adjusted for national environment,-18.08766,0,0,1.516614,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-11,Max N. Rose,Nicole Malliotakis,3,Fundamentals (non-polling factors),-7.866156,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-11,Max N. Rose,Nicole Malliotakis,2,CANTOR (analysis of comparable disticts),-11.74665,.39826,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-11,Max N. Rose,Nicole Malliotakis,1,Polls adjusted for house effects & other factors,-7.524948,1.60174,1.60174,1.60174,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-10,Daniel Goldman,Benine Hamdan,4,Expert ratings adjusted for national environment,53.37576,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-10,Daniel Goldman,Benine Hamdan,3,Fundamentals (non-polling factors),55.0038,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-10,Daniel Goldman,Benine Hamdan,2,CANTOR (analysis of comparable disticts),57.30465,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NY-10,Daniel Goldman,Benine Hamdan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-4,Steven A. Horsford,Sam Peters,4,Expert ratings adjusted for national environment,10.05477,0,0,1.351219,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-4,Steven A. Horsford,Sam Peters,3,Fundamentals (non-polling factors),5.495751,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-4,Steven A. Horsford,Sam Peters,2,CANTOR (analysis of comparable disticts),5.931919,.7298715,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-4,Steven A. Horsford,Sam Peters,1,Polls adjusted for house effects & other factors,.4105339,1.270128,1.270128,1.270128,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-3,Susie Lee,April Becker,4,Expert ratings adjusted for national environment,5.40063,0,0,1.551144,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-3,Susie Lee,April Becker,3,Fundamentals (non-polling factors),5.934775,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-3,Susie Lee,April Becker,2,CANTOR (analysis of comparable disticts),4.125922,.3290278,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-3,Susie Lee,April Becker,1,Polls adjusted for house effects & other factors,-.4794502,1.670972,1.670972,1.670972,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-2,Elizabeth Mercedes Krause,Mark E. Amodei,4,Expert ratings adjusted for national environment,-24.37277,0,0,1.102894,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-2,Elizabeth Mercedes Krause,Mark E. Amodei,3,Fundamentals (non-polling factors),-24.15643,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-2,Elizabeth Mercedes Krause,Mark E. Amodei,2,CANTOR (analysis of comparable disticts),-12.67856,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-2,Elizabeth Mercedes Krause,Mark E. Amodei,1,Polls adjusted for house effects & other factors,-12.5036,.7722412,.7722412,.7722412,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-1,Dina Titus,Mark Robertson,4,Expert ratings adjusted for national environment,8.031658,0,0,1.102894,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-1,Dina Titus,Mark Robertson,3,Fundamentals (non-polling factors),5.067007,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-1,Dina Titus,Mark Robertson,2,CANTOR (analysis of comparable disticts),5.087341,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NV-1,Dina Titus,Mark Robertson,1,Polls adjusted for house effects & other factors,2.389683,.7722412,.7722412,.7722412,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-3,Teresa Leger Fernandez,Alexis Martinez Johnson,4,Expert ratings adjusted for national environment,14.10031,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-3,Teresa Leger Fernandez,Alexis Martinez Johnson,3,Fundamentals (non-polling factors),12.21558,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-3,Teresa Leger Fernandez,Alexis Martinez Johnson,2,CANTOR (analysis of comparable disticts),13.19011,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-3,Teresa Leger Fernandez,Alexis Martinez Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-2,Gabriel Vasquez,Yvette Herrell,4,Expert ratings adjusted for national environment,-8.240856,0,0,1.133984,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-2,Gabriel Vasquez,Yvette Herrell,3,Fundamentals (non-polling factors),4.005969,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-2,Gabriel Vasquez,Yvette Herrell,2,CANTOR (analysis of comparable disticts),-4.354233,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-2,Gabriel Vasquez,Yvette Herrell,1,Polls adjusted for house effects & other factors,-2.877743,.8345774,.8345774,.8345774,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-1,Melanie Ann Stansbury,Michelle Garcia Holmes,4,Expert ratings adjusted for national environment,18.0821,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-1,Melanie Ann Stansbury,Michelle Garcia Holmes,3,Fundamentals (non-polling factors),11.56466,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-1,Melanie Ann Stansbury,Michelle Garcia Holmes,2,CANTOR (analysis of comparable disticts),15.45253,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NM-1,Melanie Ann Stansbury,Michelle Garcia Holmes,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-9,Bill Pascrell Jr.,Billy Prempeh,4,Expert ratings adjusted for national environment,21.0597,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-9,Bill Pascrell Jr.,Billy Prempeh,3,Fundamentals (non-polling factors),20.77248,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-9,Bill Pascrell Jr.,Billy Prempeh,2,CANTOR (analysis of comparable disticts),18.90498,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-9,Bill Pascrell Jr.,Billy Prempeh,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-8,Robert J. Menendez,Marcos Arroyo,4,Expert ratings adjusted for national environment,41.14642,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-8,Robert J. Menendez,Marcos Arroyo,3,Fundamentals (non-polling factors),44.2818,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-8,Robert J. Menendez,Marcos Arroyo,2,CANTOR (analysis of comparable disticts),32.50325,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-8,Robert J. Menendez,Marcos Arroyo,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,4,Expert ratings adjusted for national environment,-.3136618,0,0,1.187716,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,3,Fundamentals (non-polling factors),-4.26513,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,2,CANTOR (analysis of comparable disticts),2.678733,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
